prefecture_code,target_variable,predictor_variable,frequency_band,best_lag_days,best_correlation,best_absolute_correlation,zero_lag_correlation,absolute_correlation_gain_vs_zero,n_observations_at_best_lag,max_lag_searched,lag_interpretation
JP-44,incidence_per_100k,t2m,trend,0,-0.4718064280200682,0.4718064280200682,-0.4718064280200682,0.0,4383,0,predictor_leads_target
JP-44,incidence_per_100k,t2m_std_anom,trend,0,-0.2888340801749949,0.2888340801749949,-0.2888340801749949,0.0,4383,0,predictor_leads_target
JP-44,incidence_per_100k,c2w_event,trend,0,-0.05394865047466938,0.05394865047466938,-0.05394865047466938,0.0,4383,0,predictor_leads_target
JP-44,incidence_per_100k,ah,trend,0,-0.0404168698835619,0.0404168698835619,-0.0404168698835619,0.0,4383,0,predictor_leads_target
JP-45,cases,tp,annual,13,-0.9952886936509957,0.9952886936509957,-0.9701496649750091,0.025139028675986608,4370,30,predictor_leads_target
JP-45,cases,nw_wind,annual,6,0.9887137124172094,0.9887137124172094,0.9837590487966932,0.00495466362051622,4377,30,predictor_leads_target
JP-45,cases,t2m,annual,0,-0.9812074093621017,0.9812074093621017,-0.9812074093621017,0.0,4383,30,predictor_leads_target
JP-45,cases,ah,annual,0,-0.9740018095957135,0.9740018095957135,-0.9740018095957135,0.0,4383,30,predictor_leads_target
JP-45,cases,rh,annual,0,-0.9566693541650052,0.9566693541650052,-0.9566693541650052,0.0,4383,30,predictor_leads_target
JP-45,cases,t2m_std_anom,annual,0,-0.25363360200225815,0.25363360200225815,-0.25363360200225815,0.0,4383,30,predictor_leads_target
JP-45,cases,w2c_event,high_frequency,2,0.062475991749118186,0.062475991749118186,-0.018689657636304983,0.0437863341128132,4381,14,predictor_leads_target
JP-45,cases,w2c_transition_intensity,high_frequency,2,0.05674320504750121,0.05674320504750121,-0.016928822501239966,0.03981438254626124,4381,14,predictor_leads_target
JP-45,cases,nw_wind,high_frequency,0,0.04181060785988914,0.04181060785988914,0.04181060785988914,0.0,4383,14,predictor_leads_target
JP-45,cases,tp,high_frequency,1,0.03647264697752978,0.03647264697752978,-0.004373899861439508,0.032098747116090266,4382,14,predictor_leads_target
JP-45,cases,c2w_event,high_frequency,3,-0.03431840710426003,0.03431840710426003,0.004204927768688099,0.030113479335571933,4380,14,predictor_leads_target
JP-45,cases,rh,high_frequency,1,0.03418847892816027,0.03418847892816027,-0.015884486255456923,0.01830399267270335,4382,14,predictor_leads_target
JP-45,cases,ah,high_frequency,11,-0.031507080385670634,0.031507080385670634,-0.011776580824678409,0.019730499560992223,4372,14,predictor_leads_target
JP-45,cases,t2m,high_frequency,7,-0.03140316885955257,0.03140316885955257,-0.022456097821514403,0.008947071038038167,4376,14,predictor_leads_target
JP-45,cases,c2w_transition_intensity,high_frequency,9,-0.02600272722845045,0.02600272722845045,0.003176865048827844,0.022825862179622604,4374,14,predictor_leads_target
JP-45,cases,tp,interannual,0,0.4428805095029079,0.4428805095029079,0.4428805095029079,0.0,4383,0,predictor_leads_target
JP-45,cases,t2m_std_anom,interannual,0,-0.1873640815060515,0.1873640815060515,-0.1873640815060515,0.0,4383,0,predictor_leads_target
JP-45,cases,t2m,interannual,0,-0.18204276635296926,0.18204276635296926,-0.18204276635296926,0.0,4383,0,predictor_leads_target
JP-45,cases,nw_wind,interannual,0,-0.10261156527661291,0.10261156527661291,-0.10261156527661291,0.0,4383,0,predictor_leads_target
JP-45,cases,rh,interannual,0,0.06691337474136347,0.06691337474136347,0.06691337474136347,0.0,4383,0,predictor_leads_target
JP-45,cases,ah,interannual,0,0.006755066898843308,0.006755066898843308,0.006755066898843308,0.0,4383,0,predictor_leads_target
JP-45,cases,c2w_event,interannual,0,-0.005960762420389807,0.005960762420389807,-0.005960762420389807,0.0,4383,0,predictor_leads_target
JP-45,cases,w2c_transition_intensity,interannual,0,-0.005719351455517245,0.005719351455517245,-0.005719351455517245,0.0,4383,0,predictor_leads_target
JP-45,cases,c2w_transition_intensity,interannual,0,-0.005318866754220381,0.005318866754220381,-0.005318866754220381,0.0,4383,0,predictor_leads_target
JP-45,cases,w2c_event,interannual,0,8.719060565183027e-05,8.719060565183027e-05,8.719060565183027e-05,0.0,4383,0,predictor_leads_target
JP-45,cases,tp,seasonal_subannual,8,-0.28020310144338545,0.28020310144338545,-0.18813137981850953,0.09207172162487592,4375,30,predictor_leads_target
JP-45,cases,rh,seasonal_subannual,5,-0.22994955588031984,0.22994955588031984,-0.21211683767757994,0.017832718202739906,4378,30,predictor_leads_target
JP-45,cases,ah,seasonal_subannual,30,0.21763581924143427,0.21763581924143427,-0.07942342513801082,0.13821239410342345,4353,30,predictor_leads_target
JP-45,cases,t2m,seasonal_subannual,30,0.1589594879247077,0.1589594879247077,-0.08444359498656374,0.07451589293814397,4353,30,predictor_leads_target
JP-45,cases,t2m_std_anom,seasonal_subannual,30,0.06951046023359138,0.06951046023359138,-0.04132358904907338,0.028186871184518,4353,30,predictor_leads_target
JP-45,cases,nw_wind,seasonal_subannual,6,0.051695160112002266,0.051695160112002266,0.026242631158217674,0.02545252895378459,4377,30,predictor_leads_target
JP-45,cases,c2w_event,seasonal_subannual,29,-0.04615632492172397,0.04615632492172397,-0.03755361030917475,0.008602714612549217,4354,30,predictor_leads_target
JP-45,cases,w2c_transition_intensity,seasonal_subannual,0,-0.044421401843568215,0.044421401843568215,-0.044421401843568215,0.0,4383,30,predictor_leads_target
JP-45,cases,w2c_event,seasonal_subannual,0,-0.03758965286094204,0.03758965286094204,-0.03758965286094204,0.0,4383,30,predictor_leads_target
JP-45,cases,c2w_transition_intensity,seasonal_subannual,0,-0.03207271171067547,0.03207271171067547,-0.03207271171067547,0.0,4383,30,predictor_leads_target
JP-45,cases,t2m,semiannual,14,-0.6861996332219991,0.6861996332219991,-0.6132366138586753,0.07296301936332372,4369,30,predictor_leads_target
JP-45,cases,nw_wind,semiannual,6,0.6545865415114083,0.6545865415114083,0.6410827712691805,0.01350377024222782,4377,30,predictor_leads_target
JP-45,cases,rh,semiannual,0,0.5396359944276663,0.5396359944276663,0.5396359944276663,0.0,4383,30,predictor_leads_target
JP-45,cases,ah,semiannual,30,-0.41992864355763826,0.41992864355763826,0.19305157486246788,0.22687706869517038,4353,30,predictor_leads_target
JP-45,cases,tp,semiannual,14,0.37389151333696735,0.37389151333696735,0.3328196036858147,0.04107190965115265,4369,30,predictor_leads_target
JP-45,cases,t2m_std_anom,semiannual,0,-0.18423952713696923,0.18423952713696923,-0.18423952713696923,0.0,4383,30,predictor_leads_target
JP-45,cases,tp,subseasonal,9,0.0975895215723751,0.0975895215723751,-0.04254490898065409,0.05504461259172101,4374,21,predictor_leads_target
JP-45,cases,c2w_transition_intensity,subseasonal,5,-0.07399485164910775,0.07399485164910775,0.06531597504603276,0.008678876603074995,4378,21,predictor_leads_target
JP-45,cases,c2w_event,subseasonal,5,-0.07359921527380867,0.07359921527380867,0.06840261972123374,0.0051965955525749286,4378,21,predictor_leads_target
JP-45,cases,t2m_std_anom,subseasonal,17,-0.06772017730726372,0.06772017730726372,0.03778922543217267,0.029930951875091052,4366,21,predictor_leads_target
JP-45,cases,ah,subseasonal,17,-0.06370246140873011,0.06370246140873011,0.024510549967108414,0.039191911441621693,4366,21,predictor_leads_target
JP-45,cases,nw_wind,subseasonal,21,0.060352801157711015,0.060352801157711015,0.05927786328121616,0.001074937876494854,4362,21,predictor_leads_target
JP-45,cases,t2m,subseasonal,6,-0.05994427987496399,0.05994427987496399,0.026672038674807944,0.03327224120015605,4377,21,predictor_leads_target
JP-45,cases,rh,subseasonal,11,0.05137621426021305,0.05137621426021305,-0.022043981713685056,0.029332232546527993,4372,21,predictor_leads_target
JP-45,cases,w2c_transition_intensity,subseasonal,12,-0.03715565537296377,0.03715565537296377,-0.02455305597946995,0.012602599393493816,4371,21,predictor_leads_target
JP-45,cases,w2c_event,subseasonal,11,-0.027076550897699243,0.027076550897699243,-0.008004734376506973,0.01907181652119227,4372,21,predictor_leads_target
JP-45,cases,w2c_event,trend,0,-0.9967063415616308,0.9967063415616308,-0.9967063415616308,0.0,4383,0,predictor_leads_target
JP-45,cases,w2c_transition_intensity,trend,0,-0.9960014445159252,0.9960014445159252,-0.9960014445159252,0.0,4383,0,predictor_leads_target
JP-45,cases,rh,trend,0,0.972000477949617,0.972000477949617,0.972000477949617,0.0,4383,0,predictor_leads_target
JP-45,cases,tp,trend,0,0.9639623884202829,0.9639623884202829,0.9639623884202829,0.0,4383,0,predictor_leads_target
JP-45,cases,nw_wind,trend,0,-0.7775579982108954,0.7775579982108954,-0.7775579982108954,0.0,4383,0,predictor_leads_target
JP-45,cases,c2w_event,trend,0,-0.5982513381798041,0.5982513381798041,-0.5982513381798041,0.0,4383,0,predictor_leads_target
JP-45,cases,t2m,trend,0,-0.5159934513661623,0.5159934513661623,-0.5159934513661623,0.0,4383,0,predictor_leads_target
JP-45,cases,c2w_transition_intensity,trend,0,-0.5031561939609361,0.5031561939609361,-0.5031561939609361,0.0,4383,0,predictor_leads_target
JP-45,cases,t2m_std_anom,trend,0,-0.16141854693680027,0.16141854693680027,-0.16141854693680027,0.0,4383,0,predictor_leads_target
JP-45,cases,ah,trend,0,-0.12762348689876502,0.12762348689876502,-0.12762348689876502,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,tp,annual,13,-0.9942866184077542,0.9942866184077542,-0.9685056954813553,0.025780922926398886,4370,30,predictor_leads_target
JP-45,incidence_per_100k,nw_wind,annual,6,0.9864677951963633,0.9864677951963633,0.9811547342719428,0.005313060924420521,4377,30,predictor_leads_target
JP-45,incidence_per_100k,t2m,annual,0,-0.9795148086021686,0.9795148086021686,-0.9795148086021686,0.0,4383,30,predictor_leads_target
JP-45,incidence_per_100k,ah,annual,0,-0.9722350219624744,0.9722350219624744,-0.9722350219624744,0.0,4383,30,predictor_leads_target
JP-45,incidence_per_100k,rh,annual,0,-0.954581877901604,0.954581877901604,-0.954581877901604,0.0,4383,30,predictor_leads_target
JP-45,incidence_per_100k,t2m_std_anom,annual,0,-0.2539321407062771,0.2539321407062771,-0.2539321407062771,0.0,4383,30,predictor_leads_target
JP-45,incidence_per_100k,w2c_event,high_frequency,2,0.06275732754096452,0.06275732754096452,-0.020211381328520926,0.0425459462124436,4381,14,predictor_leads_target
JP-45,incidence_per_100k,w2c_transition_intensity,high_frequency,2,0.05746352808911929,0.05746352808911929,-0.017499703615907778,0.03996382447321151,4381,14,predictor_leads_target
JP-45,incidence_per_100k,nw_wind,high_frequency,2,-0.0448628931096661,0.0448628931096661,0.04484635697742265,1.6536132243449853e-05,4381,14,predictor_leads_target
JP-45,incidence_per_100k,rh,high_frequency,1,0.034859041805553284,0.034859041805553284,-0.016208872738155546,0.018650169067397738,4382,14,predictor_leads_target
JP-45,incidence_per_100k,tp,high_frequency,1,0.03438962025008706,0.03438962025008706,-0.010352808248944112,0.024036812001142945,4382,14,predictor_leads_target
JP-45,incidence_per_100k,c2w_event,high_frequency,9,-0.032203809785825294,0.032203809785825294,0.003956423806026985,0.02824738597979831,4374,14,predictor_leads_target
JP-45,incidence_per_100k,ah,high_frequency,11,-0.02882038479105962,0.02882038479105962,-0.010882567818588115,0.01793781697247151,4372,14,predictor_leads_target
JP-45,incidence_per_100k,t2m,high_frequency,7,-0.027532076885522505,0.027532076885522505,-0.014892167948785942,0.012639908936736563,4376,14,predictor_leads_target
JP-45,incidence_per_100k,c2w_transition_intensity,high_frequency,9,-0.027002882367453306,0.027002882367453306,0.0031700849295241756,0.02383279743792913,4374,14,predictor_leads_target
JP-45,incidence_per_100k,tp,interannual,0,0.37267539864013305,0.37267539864013305,0.37267539864013305,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,t2m,interannual,0,-0.18722251560570813,0.18722251560570813,-0.18722251560570813,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,t2m_std_anom,interannual,0,-0.14928409806331192,0.14928409806331192,-0.14928409806331192,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,nw_wind,interannual,0,-0.09685752446648163,0.09685752446648163,-0.09685752446648163,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,rh,interannual,0,0.0765864385290402,0.0765864385290402,0.0765864385290402,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,c2w_transition_intensity,interannual,0,0.016618580534272558,0.016618580534272558,0.016618580534272558,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,ah,interannual,0,0.009684604053368363,0.009684604053368363,0.009684604053368363,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,c2w_event,interannual,0,0.005303237188489901,0.005303237188489901,0.005303237188489901,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,w2c_event,interannual,0,-0.0013720252264631005,0.0013720252264631005,-0.0013720252264631005,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,w2c_transition_intensity,interannual,0,0.0009214304758632465,0.0009214304758632465,0.0009214304758632465,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,tp,seasonal_subannual,8,-0.2597422862666604,0.2597422862666604,-0.1822337256367804,0.07750856062988001,4375,30,predictor_leads_target
JP-45,incidence_per_100k,rh,seasonal_subannual,4,-0.2200557667173282,0.2200557667173282,-0.20810405816967775,0.011951708547650458,4379,30,predictor_leads_target
JP-45,incidence_per_100k,ah,seasonal_subannual,30,0.21998937551021983,0.21998937551021983,-0.07010629318319773,0.14988308232702208,4353,30,predictor_leads_target
JP-45,incidence_per_100k,t2m,seasonal_subannual,30,0.15904161494914446,0.15904161494914446,-0.0855135509122281,0.07352806403691635,4353,30,predictor_leads_target
JP-45,incidence_per_100k,t2m_std_anom,seasonal_subannual,30,0.06638481848433103,0.06638481848433103,-0.03946842030636362,0.026916398177967413,4353,30,predictor_leads_target
JP-45,incidence_per_100k,nw_wind,seasonal_subannual,6,0.04751815583686568,0.04751815583686568,0.02731387765025093,0.02020427818661475,4377,30,predictor_leads_target
JP-45,incidence_per_100k,c2w_event,seasonal_subannual,27,-0.03973447779958338,0.03973447779958338,-0.03415742745020381,0.005577050349379574,4356,30,predictor_leads_target
JP-45,incidence_per_100k,c2w_transition_intensity,seasonal_subannual,0,-0.0365293851772036,0.0365293851772036,-0.0365293851772036,0.0,4383,30,predictor_leads_target
JP-45,incidence_per_100k,w2c_transition_intensity,seasonal_subannual,0,-0.028027804631969237,0.028027804631969237,-0.028027804631969237,0.0,4383,30,predictor_leads_target
JP-45,incidence_per_100k,w2c_event,seasonal_subannual,0,-0.01952434889554106,0.01952434889554106,-0.01952434889554106,0.0,4383,30,predictor_leads_target
JP-45,incidence_per_100k,t2m,semiannual,14,-0.6753654645621627,0.6753654645621627,-0.6028873531480176,0.07247811141414517,4369,30,predictor_leads_target
JP-45,incidence_per_100k,nw_wind,semiannual,6,0.643308771008093,0.643308771008093,0.6297108849219666,0.013597886086126443,4377,30,predictor_leads_target
JP-45,incidence_per_100k,rh,semiannual,0,0.5251573189474332,0.5251573189474332,0.5251573189474332,0.0,4383,30,predictor_leads_target
JP-45,incidence_per_100k,ah,semiannual,30,-0.40621650367992346,0.40621650367992346,0.18800956957064896,0.2182069341092745,4353,30,predictor_leads_target
JP-45,incidence_per_100k,tp,semiannual,15,0.36381966356434764,0.36381966356434764,0.31974358728683877,0.04407607627750887,4368,30,predictor_leads_target
JP-45,incidence_per_100k,t2m_std_anom,semiannual,0,-0.20753418478416358,0.20753418478416358,-0.20753418478416358,0.0,4383,30,predictor_leads_target
JP-45,incidence_per_100k,tp,subseasonal,9,0.09422339206136406,0.09422339206136406,-0.048859966342222505,0.04536342571914155,4374,21,predictor_leads_target
JP-45,incidence_per_100k,nw_wind,subseasonal,21,0.07309793081600043,0.07309793081600043,0.06358591456713784,0.009512016248862581,4362,21,predictor_leads_target
JP-45,incidence_per_100k,c2w_event,subseasonal,5,-0.06751253933016502,0.06751253933016502,0.05843446293409064,0.009078076396074379,4378,21,predictor_leads_target
JP-45,incidence_per_100k,t2m,subseasonal,19,-0.06476786210521233,0.06476786210521233,0.03018989343496937,0.034577968670242966,4364,21,predictor_leads_target
JP-45,incidence_per_100k,c2w_transition_intensity,subseasonal,5,-0.06458737983401727,0.06458737983401727,0.052998607589201746,0.011588772244815526,4378,21,predictor_leads_target
JP-45,incidence_per_100k,t2m_std_anom,subseasonal,18,-0.06281954610781962,0.06281954610781962,0.0433988400775615,0.01942070603025812,4365,21,predictor_leads_target
JP-45,incidence_per_100k,ah,subseasonal,18,-0.06023261089653731,0.06023261089653731,0.032990999202413,0.027241611694124306,4365,21,predictor_leads_target
JP-45,incidence_per_100k,rh,subseasonal,11,0.04052274416909487,0.04052274416909487,-0.022429607841998562,0.018093136327096308,4372,21,predictor_leads_target
JP-45,incidence_per_100k,w2c_transition_intensity,subseasonal,19,0.036807344941137105,0.036807344941137105,-0.01754607177442883,0.019261273166708275,4364,21,predictor_leads_target
JP-45,incidence_per_100k,w2c_event,subseasonal,9,-0.026368373278390922,0.026368373278390922,-0.007126554271543902,0.01924181900684702,4374,21,predictor_leads_target
JP-45,incidence_per_100k,w2c_event,trend,0,-0.996040596514343,0.996040596514343,-0.996040596514343,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,w2c_transition_intensity,trend,0,-0.9959160382528831,0.9959160382528831,-0.9959160382528831,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,rh,trend,0,0.9764425438243085,0.9764425438243085,0.9764425438243085,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,tp,trend,0,0.9696096746901516,0.9696096746901516,0.9696096746901516,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,nw_wind,trend,0,-0.7729466046512662,0.7729466046512662,-0.7729466046512662,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,c2w_event,trend,0,-0.6173092175350665,0.6173092175350665,-0.6173092175350665,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,c2w_transition_intensity,trend,0,-0.5235850842823675,0.5235850842823675,-0.5235850842823675,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,t2m,trend,0,-0.497609327732554,0.497609327732554,-0.497609327732554,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,t2m_std_anom,trend,0,-0.13746098718854802,0.13746098718854802,-0.13746098718854802,0.0,4383,0,predictor_leads_target
JP-45,incidence_per_100k,ah,trend,0,-0.10544108125778837,0.10544108125778837,-0.10544108125778837,0.0,4383,0,predictor_leads_target
JP-46,cases,tp,annual,30,-0.9987218656718778,0.9987218656718778,-0.8643595780580561,0.13436228761382174,4353,30,predictor_leads_target
JP-46,cases,rh,annual,7,-0.9906442355679186,0.9906442355679186,-0.9834663440182122,0.007177891549706383,4376,30,predictor_leads_target
JP-46,cases,nw_wind,annual,7,0.9888895894365953,0.9888895894365953,0.9813928555901429,0.007496733846452441,4376,30,predictor_leads_target
JP-46,cases,ah,annual,0,-0.9870501742171853,0.9870501742171853,-0.9870501742171853,0.0,4383,30,predictor_leads_target
JP-46,cases,t2m,annual,0,-0.9858374574821764,0.9858374574821764,-0.9858374574821764,0.0,4383,30,predictor_leads_target
JP-46,cases,c2w_event,annual,0,0.8968473438649748,0.8968473438649748,0.8968473438649748,0.0,4383,30,predictor_leads_target
JP-46,cases,c2w_transition_intensity,annual,0,0.7213680750289141,0.7213680750289141,0.7213680750289141,0.0,4383,30,predictor_leads_target
JP-46,cases,w2c_transition_intensity,annual,0,0.6086353589012233,0.6086353589012233,0.6086353589012233,0.0,4383,30,predictor_leads_target
JP-46,cases,w2c_event,annual,0,0.6001033618840743,0.6001033618840743,0.6001033618840743,0.0,4383,30,predictor_leads_target
JP-46,cases,t2m_std_anom,annual,0,-0.35595760821878364,0.35595760821878364,-0.35595760821878364,0.0,4383,30,predictor_leads_target
JP-46,cases,w2c_transition_intensity,high_frequency,4,0.03838328710515952,0.03838328710515952,0.0021261724545255114,0.03625711465063401,4379,14,predictor_leads_target
JP-46,cases,w2c_event,high_frequency,4,0.038189868013928915,0.038189868013928915,-0.0008775575257994103,0.0373123104881295,4379,14,predictor_leads_target
JP-46,cases,tp,high_frequency,7,0.03817798580344864,0.03817798580344864,0.006277752788627103,0.03190023301482153,4376,14,predictor_leads_target
JP-46,cases,c2w_event,high_frequency,8,-0.027839133536920205,0.027839133536920205,0.004433449078490325,0.02340568445842988,4375,14,predictor_leads_target
JP-46,cases,c2w_transition_intensity,high_frequency,9,0.026144094258131592,0.026144094258131592,0.006125443175907956,0.020018651082223636,4374,14,predictor_leads_target
JP-46,cases,nw_wind,high_frequency,11,0.021911871227611176,0.021911871227611176,-0.000856477870826558,0.021055393356784618,4372,14,predictor_leads_target
JP-46,cases,rh,high_frequency,10,-0.016653891068426595,0.016653891068426595,-0.0006344393635480514,0.016019451704878545,4373,14,predictor_leads_target
JP-46,cases,t2m,high_frequency,5,0.014172932391795597,0.014172932391795597,-0.009504098442074036,0.004668833949721561,4378,14,predictor_leads_target
JP-46,cases,ah,high_frequency,14,-0.012978920765481124,0.012978920765481124,-0.011793355917193197,0.0011855648482879278,4369,14,predictor_leads_target
JP-46,cases,t2m,interannual,0,-0.11575373285959312,0.11575373285959312,-0.11575373285959312,0.0,4383,0,predictor_leads_target
JP-46,cases,w2c_transition_intensity,interannual,0,-0.09385748518795105,0.09385748518795105,-0.09385748518795105,0.0,4383,0,predictor_leads_target
JP-46,cases,t2m_std_anom,interannual,0,-0.07913157081144562,0.07913157081144562,-0.07913157081144562,0.0,4383,0,predictor_leads_target
JP-46,cases,tp,interannual,0,0.07328063771061516,0.07328063771061516,0.07328063771061516,0.0,4383,0,predictor_leads_target
JP-46,cases,w2c_event,interannual,0,-0.06231626087643317,0.06231626087643317,-0.06231626087643317,0.0,4383,0,predictor_leads_target
JP-46,cases,ah,interannual,0,-0.056289494099756046,0.056289494099756046,-0.056289494099756046,0.0,4383,0,predictor_leads_target
JP-46,cases,nw_wind,interannual,0,0.05380612805029923,0.05380612805029923,0.05380612805029923,0.0,4383,0,predictor_leads_target
JP-46,cases,rh,interannual,0,-0.022685128646181364,0.022685128646181364,-0.022685128646181364,0.0,4383,0,predictor_leads_target
JP-46,cases,c2w_transition_intensity,interannual,0,-0.017272725393986568,0.017272725393986568,-0.017272725393986568,0.0,4383,0,predictor_leads_target
JP-46,cases,c2w_event,interannual,0,0.0052929978974701666,0.0052929978974701666,0.0052929978974701666,0.0,4383,0,predictor_leads_target
JP-46,cases,rh,seasonal_subannual,3,-0.417808616585213,0.417808616585213,-0.40291213453698455,0.014896482048228465,4380,30,predictor_leads_target
JP-46,cases,t2m,seasonal_subannual,1,-0.33658215828942795,0.33658215828942795,-0.332920464053637,0.0036616942357909354,4382,30,predictor_leads_target
JP-46,cases,tp,seasonal_subannual,3,-0.3308613903169846,0.3308613903169846,-0.32455778742735303,0.006303602889631554,4380,30,predictor_leads_target
JP-46,cases,ah,seasonal_subannual,0,-0.30625521559951047,0.30625521559951047,-0.30625521559951047,0.0,4383,30,predictor_leads_target
JP-46,cases,t2m_std_anom,seasonal_subannual,2,-0.2269097204257682,0.2269097204257682,-0.21867717836975853,0.008232542056009678,4381,30,predictor_leads_target
JP-46,cases,nw_wind,seasonal_subannual,10,0.10367655930887636,0.10367655930887636,0.07946300576355403,0.024213553545322328,4373,30,predictor_leads_target
JP-46,cases,c2w_event,seasonal_subannual,18,-0.04362385037896168,0.04362385037896168,0.003070198598032381,0.040553651780929297,4365,30,predictor_leads_target
JP-46,cases,w2c_event,seasonal_subannual,8,-0.03987376691558872,0.03987376691558872,-0.02016393285951888,0.019709834056069842,4375,30,predictor_leads_target
JP-46,cases,w2c_transition_intensity,seasonal_subannual,7,-0.02772996630845648,0.02772996630845648,-0.02125797824785035,0.006471988060606129,4376,30,predictor_leads_target
JP-46,cases,c2w_transition_intensity,seasonal_subannual,21,-0.025012619237285778,0.025012619237285778,0.019853735257439102,0.0051588839798466755,4362,30,predictor_leads_target
JP-46,cases,nw_wind,semiannual,10,0.8483322251357237,0.8483322251357237,0.8010044123432454,0.04732781279247833,4373,30,predictor_leads_target
JP-46,cases,t2m,semiannual,20,-0.7947496661789695,0.7947496661789695,-0.6190574202366215,0.175692245942348,4363,30,predictor_leads_target
JP-46,cases,rh,semiannual,1,0.6114722155072116,0.6114722155072116,0.6110984865560098,0.0003737289512018016,4382,30,predictor_leads_target
JP-46,cases,tp,semiannual,27,0.5921287577433685,0.5921287577433685,0.35361426554367625,0.23851449219969223,4356,30,predictor_leads_target
JP-46,cases,ah,semiannual,0,0.3729699760746137,0.3729699760746137,0.3729699760746137,0.0,4383,30,predictor_leads_target
JP-46,cases,t2m_std_anom,semiannual,0,-0.13330109707939414,0.13330109707939414,-0.13330109707939414,0.0,4383,30,predictor_leads_target
JP-46,cases,c2w_transition_intensity,semiannual,13,-0.0794773675833851,0.0794773675833851,-0.06916274997248056,0.010314617610904533,4370,30,predictor_leads_target
JP-46,cases,t2m_std_anom,subseasonal,0,-0.08161490890407769,0.08161490890407769,-0.08161490890407769,0.0,4383,21,predictor_leads_target
JP-46,cases,nw_wind,subseasonal,2,0.08095931800985902,0.08095931800985902,0.04092629230476155,0.040033025705097466,4381,21,predictor_leads_target
JP-46,cases,t2m,subseasonal,0,-0.07430558153501335,0.07430558153501335,-0.07430558153501335,0.0,4383,21,predictor_leads_target
JP-46,cases,ah,subseasonal,0,-0.04568458079380617,0.04568458079380617,-0.04568458079380617,0.0,4383,21,predictor_leads_target
JP-46,cases,w2c_event,subseasonal,8,-0.039968807945408705,0.039968807945408705,-0.0038217875073308575,0.03614702043807785,4375,21,predictor_leads_target
JP-46,cases,rh,subseasonal,6,0.03957713357404852,0.03957713357404852,-0.02277380120137631,0.016803332372672206,4377,21,predictor_leads_target
JP-46,cases,w2c_transition_intensity,subseasonal,8,-0.03679450124182251,0.03679450124182251,-0.009121738501749849,0.02767276274007266,4375,21,predictor_leads_target
JP-46,cases,tp,subseasonal,21,0.0362863449186749,0.0362863449186749,0.020450721136858495,0.015835623781816403,4362,21,predictor_leads_target
JP-46,cases,c2w_event,subseasonal,19,0.034593789210906764,0.034593789210906764,0.03048440865345483,0.004109380557451935,4364,21,predictor_leads_target
JP-46,cases,c2w_transition_intensity,subseasonal,4,-0.033963522231549796,0.033963522231549796,0.02597019926658106,0.007993322964968737,4379,21,predictor_leads_target
JP-46,cases,nw_wind,trend,0,-0.8883469557636743,0.8883469557636743,-0.8883469557636743,0.0,4383,0,predictor_leads_target
JP-46,cases,w2c_transition_intensity,trend,0,-0.8256631206105133,0.8256631206105133,-0.8256631206105133,0.0,4383,0,predictor_leads_target
JP-46,cases,tp,trend,0,0.8132601166233371,0.8132601166233371,0.8132601166233371,0.0,4383,0,predictor_leads_target
JP-46,cases,w2c_event,trend,0,-0.8012638761669686,0.8012638761669686,-0.8012638761669686,0.0,4383,0,predictor_leads_target
JP-46,cases,rh,trend,0,0.7782497746075343,0.7782497746075343,0.7782497746075343,0.0,4383,0,predictor_leads_target
JP-46,cases,t2m,trend,0,-0.7215252092472548,0.7215252092472548,-0.7215252092472548,0.0,4383,0,predictor_leads_target
JP-46,cases,c2w_transition_intensity,trend,0,0.5392009497532027,0.5392009497532027,0.5392009497532027,0.0,4383,0,predictor_leads_target
JP-46,cases,t2m_std_anom,trend,0,-0.5351829582242233,0.5351829582242233,-0.5351829582242233,0.0,4383,0,predictor_leads_target
JP-46,cases,ah,trend,0,-0.34856250725288435,0.34856250725288435,-0.34856250725288435,0.0,4383,0,predictor_leads_target
JP-46,cases,c2w_event,trend,0,0.2229884103154566,0.2229884103154566,0.2229884103154566,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,tp,annual,30,-0.9987149597168923,0.9987149597168923,-0.8622351187547324,0.13647984096215993,4353,30,predictor_leads_target
