prefecture_code,variable,assigned_band,band_trajectory_energy_fraction,n_components
JP-36,rh,semiannual,0.00035314955440319423,6
JP-36,rh,subseasonal,0.0030263971323100155,160
JP-36,rh,trend,0.9815994007323348,1
JP-36,t2m,annual,0.2173813198718719,8
JP-36,t2m,high_frequency,0.0013708197304232066,64
JP-36,t2m,interannual,0.0003008897791763949,4
JP-36,t2m,seasonal_subannual,0.003101934009648696,67
JP-36,t2m,semiannual,0.0021817620973005373,15
JP-36,t2m,subseasonal,0.007835668218126502,240
JP-36,t2m,trend,0.7603157240028249,2
JP-36,t2m_std_anom,annual,0.08012038880054331,9
JP-36,t2m_std_anom,interannual,0.04275063232132394,8
JP-36,t2m_std_anom,seasonal_subannual,0.2723067813743759,97
JP-36,t2m_std_anom,semiannual,0.0630355296480491,19
JP-36,t2m_std_anom,subseasonal,0.44216745125754553,266
JP-36,t2m_std_anom,trend,0.01300818267248431,1
JP-36,tp,annual,0.03715677141106004,2
JP-36,tp,high_frequency,0.15341266256906172,171
JP-36,tp,interannual,0.0027153825599437065,2
JP-36,tp,seasonal_subannual,0.06135076666645874,46
JP-36,tp,semiannual,0.004898931658256104,7
JP-36,tp,subseasonal,0.17383039365658662,171
JP-36,tp,trend,0.19652794829092393,1
JP-36,w2c_event,high_frequency,0.28997839782253343,282
JP-36,w2c_event,seasonal_subannual,0.011507484242213612,13
JP-36,w2c_event,semiannual,0.0030680215964237357,2
JP-36,w2c_event,subseasonal,0.10190349659801953,102
JP-36,w2c_event,trend,0.010498536108436577,1
JP-36,w2c_transition_intensity,high_frequency,0.30000100312188605,289
JP-36,w2c_transition_intensity,interannual,0.0031208522734057606,4
JP-36,w2c_transition_intensity,seasonal_subannual,0.012369268153350162,14
JP-36,w2c_transition_intensity,semiannual,0.0028813233442913973,2
JP-36,w2c_transition_intensity,subseasonal,0.09028971416297431,90
JP-36,w2c_transition_intensity,trend,0.010371929026927488,1
JP-37,ah,annual,0.18447152424474436,6
JP-37,ah,high_frequency,0.00218587992174682,95
JP-37,ah,interannual,0.000347258096518805,7
JP-37,ah,seasonal_subannual,0.003862645346796238,58
JP-37,ah,semiannual,0.008523230836744247,9
JP-37,ah,subseasonal,0.007577780968557553,224
JP-37,ah,trend,0.7846022215329626,1
JP-37,c2w_event,annual,0.003381373125007881,2
JP-37,c2w_event,high_frequency,0.30572604636132666,300
JP-37,c2w_event,seasonal_subannual,0.021745330428807788,25
JP-37,c2w_event,subseasonal,0.07433104602699582,72
JP-37,c2w_event,trend,0.008623463804325885,1
JP-37,c2w_transition_intensity,annual,0.003358931976888557,2
JP-37,c2w_transition_intensity,high_frequency,0.30208075663077616,296
JP-37,c2w_transition_intensity,seasonal_subannual,0.018339176328799674,21
JP-37,c2w_transition_intensity,subseasonal,0.08074756508229695,80
JP-37,c2w_transition_intensity,trend,0.008546121399833495,1
JP-37,cases,annual,0.05501022845380166,4
JP-37,cases,high_frequency,0.12178019535675057,293
JP-37,cases,interannual,0.0019972943874751584,4
JP-37,cases,seasonal_subannual,0.011300049809829757,24
JP-37,cases,semiannual,0.004462355382078172,2
JP-37,cases,subseasonal,0.02893191949031221,71
JP-37,cases,trend,0.546439582634915,2
JP-37,incidence_per_100k,annual,0.05566422576167974,5
JP-37,incidence_per_100k,high_frequency,0.11889999184643034,286
JP-37,incidence_per_100k,interannual,0.0032725097434658113,5
JP-37,incidence_per_100k,seasonal_subannual,0.010857554280349804,23
JP-37,incidence_per_100k,semiannual,0.004479460582152573,2
JP-37,incidence_per_100k,subseasonal,0.0306881306439804,77
JP-37,incidence_per_100k,trend,0.5465677592047138,2
JP-37,nw_wind,annual,0.21022415171914113,7
JP-37,nw_wind,high_frequency,0.12006037524596228,157
JP-37,nw_wind,interannual,0.0018088505569800548,2
JP-37,nw_wind,seasonal_subannual,0.051574773928249475,51
JP-37,nw_wind,semiannual,0.020421082372517947,4
JP-37,nw_wind,subseasonal,0.16118370291714781,178
JP-37,nw_wind,trend,0.0892889589816597,1
JP-37,rh,annual,0.0041306264276210185,2
JP-37,rh,high_frequency,0.0023761802139729126,167
JP-37,rh,interannual,0.0001721322015419417,7
JP-37,rh,seasonal_subannual,0.001672502441159563,61
JP-37,rh,semiannual,0.0005310618689002655,8
JP-37,rh,subseasonal,0.0029296492721751703,154
JP-37,rh,trend,0.9818103961069409,1
JP-37,t2m,annual,0.19605918720035803,7
JP-37,t2m,high_frequency,0.0012221859230261826,76
JP-37,t2m,interannual,0.00021227267444131576,3
JP-37,t2m,seasonal_subannual,0.002636109331833364,75
JP-37,t2m,semiannual,0.0020095159627101654,14
JP-37,t2m,subseasonal,0.005819441713415378,222
JP-37,t2m,trend,0.7861491707499493,3
JP-37,t2m_std_anom,annual,0.0505719952768904,3
JP-37,t2m_std_anom,interannual,0.04051289894792931,6
JP-37,t2m_std_anom,seasonal_subannual,0.26920926227435055,96
JP-37,t2m_std_anom,semiannual,0.09029452180888851,21
JP-37,t2m_std_anom,subseasonal,0.4351198541885081,272
JP-37,t2m_std_anom,trend,0.030801481549941244,2
JP-37,tp,annual,0.028186773393621616,4
JP-37,tp,high_frequency,0.16420155150605537,181
JP-37,tp,seasonal_subannual,0.07634637420980846,54
JP-37,tp,semiannual,0.004763753046961431,5
JP-37,tp,subseasonal,0.16966150949686337,155
JP-37,tp,trend,0.17789869634954114,1
JP-37,w2c_event,annual,0.002050765202941881,2
JP-37,w2c_event,high_frequency,0.2968947215545859,288
JP-37,w2c_event,seasonal_subannual,0.01990784240526398,19
JP-37,w2c_event,subseasonal,0.0936995522689726,90
JP-37,w2c_event,trend,0.010208038841869806,1
JP-37,w2c_transition_intensity,annual,0.0020597346262045462,2
JP-37,w2c_transition_intensity,high_frequency,0.2952686553850709,286
JP-37,w2c_transition_intensity,seasonal_subannual,0.014303337104865328,12
JP-37,w2c_transition_intensity,semiannual,0.0006816840426126624,1
JP-37,w2c_transition_intensity,subseasonal,0.10056813053651742,98
JP-37,w2c_transition_intensity,trend,0.010091088358370207,1
JP-38,ah,annual,0.17811883396218153,4
JP-38,ah,high_frequency,0.0022829211553929926,97
JP-38,ah,interannual,0.0004731683725313727,6
JP-38,ah,seasonal_subannual,0.004012732997805862,70
JP-38,ah,semiannual,0.007453858841829861,11
JP-38,ah,subseasonal,0.007671940808938594,210
JP-38,ah,trend,0.7915570083926707,2
JP-38,c2w_event,annual,0.0034472629042420883,2
JP-38,c2w_event,high_frequency,0.28570380445753824,274
JP-38,c2w_event,interannual,0.006298086373759389,7
JP-38,c2w_event,seasonal_subannual,0.02342636366698731,25
JP-38,c2w_event,subseasonal,0.08830376412727589,91
JP-38,c2w_event,trend,0.006984896133958071,1
JP-38,c2w_transition_intensity,annual,0.0034005014917087824,2
JP-38,c2w_transition_intensity,high_frequency,0.29703621352874104,289
JP-38,c2w_transition_intensity,interannual,0.0072933055733152875,8
JP-38,c2w_transition_intensity,seasonal_subannual,0.014522140273943537,15
JP-38,c2w_transition_intensity,subseasonal,0.08411279578042279,85
JP-38,c2w_transition_intensity,trend,0.006876048775763052,1
JP-38,cases,annual,0.0444952165141291,4
JP-38,cases,high_frequency,0.07438480465516728,267
JP-38,cases,interannual,0.0014415489546178288,3
JP-38,cases,seasonal_subannual,0.007908030391544958,26
JP-38,cases,semiannual,0.006074110732753063,7
JP-38,cases,subseasonal,0.02403505804247934,91
JP-38,cases,trend,0.6892991020932355,2
JP-38,incidence_per_100k,annual,0.04508246067596851,6
JP-38,incidence_per_100k,high_frequency,0.07421060823500958,266
JP-38,incidence_per_100k,interannual,0.001853142825688175,4
JP-38,incidence_per_100k,seasonal_subannual,0.008608555829963893,27
JP-38,incidence_per_100k,semiannual,0.005781715012536679,6
JP-38,incidence_per_100k,subseasonal,0.02350017189245413,90
JP-38,incidence_per_100k,trend,0.6891386258354714,1
JP-38,nw_wind,annual,0.20138871385080137,4
JP-38,nw_wind,high_frequency,0.13611708635287337,168
JP-38,nw_wind,interannual,0.003802043335215212,4
JP-38,nw_wind,seasonal_subannual,0.03449943746181696,36
JP-38,nw_wind,semiannual,0.013320632073857672,7
JP-38,nw_wind,subseasonal,0.17584778991009667,180
JP-38,nw_wind,trend,0.07815123556502514,1
JP-38,rh,annual,0.0019940403920863975,2
JP-38,rh,high_frequency,0.0022305511827961913,159
JP-38,rh,interannual,0.00022792858984944537,7
JP-38,rh,seasonal_subannual,0.0018056564192447668,68
JP-38,rh,semiannual,0.0005752145006547306,11
JP-38,rh,subseasonal,0.002769622383081643,152
JP-38,rh,trend,0.9839597601971971,1
JP-38,t2m,annual,0.22617530041312245,6
JP-38,t2m,high_frequency,0.001448144510640581,66
JP-38,t2m,interannual,0.0003471657253319559,4
JP-38,t2m,seasonal_subannual,0.003464393744356859,74
JP-38,t2m,semiannual,0.002501281838575574,11
JP-38,t2m,subseasonal,0.008084511906492625,237
JP-38,t2m,trend,0.7506354472005581,2
JP-38,t2m_std_anom,annual,0.0490528696398131,4
JP-38,t2m_std_anom,interannual,0.03831973676023872,8
JP-38,t2m_std_anom,seasonal_subannual,0.2929926965547685,107
JP-38,t2m_std_anom,semiannual,0.08123893436011645,20
JP-38,t2m_std_anom,subseasonal,0.42572208711300075,259
JP-38,t2m_std_anom,trend,0.030084138688675252,2
JP-38,tp,annual,0.03668001626455428,2
JP-38,tp,high_frequency,0.14077570126499614,178
JP-38,tp,interannual,0.0033046769438027142,2
JP-38,tp,seasonal_subannual,0.08472057571595282,56
JP-38,tp,semiannual,0.01194574872089281,11
JP-38,tp,subseasonal,0.14979440013959222,150
JP-38,tp,trend,0.22357188997786898,1
JP-38,w2c_event,annual,0.00229794634380299,2
JP-38,w2c_event,high_frequency,0.29325237804638205,283
JP-38,w2c_event,seasonal_subannual,0.024230789402074272,25
JP-38,w2c_event,subseasonal,0.09188883889694441,89
JP-38,w2c_event,trend,0.009501499686514042,1
JP-38,w2c_transition_intensity,annual,0.002377493982269624,2
JP-38,w2c_transition_intensity,high_frequency,0.29741496333804834,289
JP-38,w2c_transition_intensity,seasonal_subannual,0.018780418462261327,19
JP-38,w2c_transition_intensity,subseasonal,0.09317933900835748,89
JP-38,w2c_transition_intensity,trend,0.009429293871679395,1
JP-39,ah,annual,0.1766158973106964,4
JP-39,ah,high_frequency,0.001989841262772718,82
JP-39,ah,interannual,0.0005099008946040026,7
JP-39,ah,seasonal_subannual,0.0036996718109148156,69
JP-39,ah,semiannual,0.006968920229411139,10
JP-39,ah,subseasonal,0.008185766182820579,226
JP-39,ah,trend,0.7936272963747432,2
JP-39,c2w_event,annual,0.0031308053621591455,2
JP-39,c2w_event,high_frequency,0.30894470090538684,293
JP-39,c2w_event,interannual,0.001824145557240682,2
JP-39,c2w_event,seasonal_subannual,0.014934072469772262,15
JP-39,c2w_event,subseasonal,0.08481699797836385,87
JP-39,c2w_event,trend,0.007872017623154676,1
JP-39,c2w_transition_intensity,annual,0.0030481651370033143,2
JP-39,c2w_transition_intensity,high_frequency,0.307851557455877,293
JP-39,c2w_transition_intensity,interannual,0.005493827110378489,6
JP-39,c2w_transition_intensity,seasonal_subannual,0.01335816316955205,13
JP-39,c2w_transition_intensity,subseasonal,0.08423077184253003,85
JP-39,c2w_transition_intensity,trend,0.007728071670119128,1
JP-39,cases,annual,0.03629827863681142,4
JP-39,cases,high_frequency,0.13977693205853162,278
JP-39,cases,interannual,0.0012251799443964747,2
JP-39,cases,seasonal_subannual,0.010216918816113646,19
JP-39,cases,semiannual,0.007694900847282466,7
JP-39,cases,subseasonal,0.042310969418802594,89
JP-39,cases,trend,0.4762232794184235,1
JP-39,incidence_per_100k,annual,0.03658244800694461,4
JP-39,incidence_per_100k,high_frequency,0.14056495046629347,277
JP-39,incidence_per_100k,interannual,0.0010544237055293956,2
JP-39,incidence_per_100k,seasonal_subannual,0.011500296091410421,22
JP-39,incidence_per_100k,semiannual,0.007002175984147966,5
JP-39,incidence_per_100k,subseasonal,0.04151356025024124,89
JP-39,incidence_per_100k,trend,0.4758166050753378,1
JP-39,nw_wind,annual,0.380146962786666,4
JP-39,nw_wind,high_frequency,0.12233388367825535,178
JP-39,nw_wind,interannual,0.004123451739860741,6
JP-39,nw_wind,seasonal_subannual,0.03206279982421425,43
JP-39,nw_wind,semiannual,0.014366655565326368,6
JP-39,nw_wind,subseasonal,0.13673512623443554,163
JP-39,rh,annual,0.004840858092874463,3
JP-39,rh,high_frequency,0.002175973389819145,146
JP-39,rh,interannual,0.00015835755150854334,6
JP-39,rh,seasonal_subannual,0.001622296060966431,70
JP-39,rh,semiannual,0.00045250547383498516,8
JP-39,rh,subseasonal,0.003034656076386568,166
JP-39,rh,trend,0.9812674531875422,1
JP-39,t2m,annual,0.19678494414427325,5
JP-39,t2m,high_frequency,0.0012061590203232937,63
JP-39,t2m,interannual,0.00040220353313081864,6
JP-39,t2m,seasonal_subannual,0.0028491996715277507,60
JP-39,t2m,semiannual,0.002437222191530275,11
JP-39,t2m,subseasonal,0.007865121370531176,253
JP-39,t2m,trend,0.7819371672239015,2
JP-39,t2m_std_anom,annual,0.032738828893273085,3
JP-39,t2m_std_anom,interannual,0.04962947274346296,10
JP-39,t2m_std_anom,seasonal_subannual,0.29307262602261247,107
JP-39,t2m_std_anom,semiannual,0.07139256862928822,15
JP-39,t2m_std_anom,subseasonal,0.43604105167783036,263
JP-39,t2m_std_anom,trend,0.035065392613872794,2
JP-39,tp,annual,0.043379484538533145,2
JP-39,tp,high_frequency,0.14315942887022706,178
JP-39,tp,interannual,0.003000991881201405,2
JP-39,tp,seasonal_subannual,0.07986167521417324,64
JP-39,tp,semiannual,0.00662423391732304,6
JP-39,tp,subseasonal,0.14225157943165456,147
JP-39,tp,trend,0.22598777778408877,1
JP-39,w2c_event,annual,0.0016478799805227195,2
JP-39,w2c_event,high_frequency,0.3014002298191739,293
JP-39,w2c_event,seasonal_subannual,0.02036014732066207,17
JP-39,w2c_event,subseasonal,0.09580845353758495,87
JP-39,w2c_event,trend,0.008983257322831428,1
JP-39,w2c_transition_intensity,annual,0.002659508707777378,3
JP-39,w2c_transition_intensity,high_frequency,0.3053658627382114,294
JP-39,w2c_transition_intensity,seasonal_subannual,0.015469745203639786,14
JP-39,w2c_transition_intensity,subseasonal,0.09594739160878558,88
JP-39,w2c_transition_intensity,trend,0.008951311860706357,1
JP-40,ah,annual,0.1790017474574228,4
JP-40,ah,high_frequency,0.0016367518584524,74
JP-40,ah,interannual,0.00042102305402035635,5
JP-40,ah,seasonal_subannual,0.0034060529131097346,61
JP-40,ah,semiannual,0.008116948464363186,10
JP-40,ah,subseasonal,0.008404796419379313,243
JP-40,ah,trend,0.7914434082034152,3
JP-40,c2w_event,annual,0.0037368825215529154,2
JP-40,c2w_event,high_frequency,0.29255032928031033,283
JP-40,c2w_event,interannual,0.005166542882048273,6
JP-40,c2w_event,seasonal_subannual,0.019951119485841915,22
JP-40,c2w_event,subseasonal,0.08739773985831206,86
JP-40,c2w_event,trend,0.006950133792469611,1
JP-40,c2w_transition_intensity,annual,0.0036822071603966303,2
JP-40,c2w_transition_intensity,high_frequency,0.30055566109730264,291
JP-40,c2w_transition_intensity,interannual,0.0048575591559190286,5
JP-40,c2w_transition_intensity,seasonal_subannual,0.015332585361661476,16
JP-40,c2w_transition_intensity,semiannual,0.001477806368285082,2
JP-40,c2w_transition_intensity,subseasonal,0.08395196488772642,83
JP-40,c2w_transition_intensity,trend,0.006835480464380125,1
JP-40,cases,annual,0.0410688456896665,5
JP-40,cases,high_frequency,0.04916817370374258,261
JP-40,cases,interannual,0.002631703375696842,6
JP-40,cases,seasonal_subannual,0.007483496376131775,33
JP-40,cases,semiannual,0.0032601691361804175,5
JP-40,cases,subseasonal,0.017590531476531206,89
JP-40,cases,trend,0.7741443097330837,1
JP-40,incidence_per_100k,annual,0.041022685043939466,5
JP-40,incidence_per_100k,high_frequency,0.050325147767376975,268
JP-40,incidence_per_100k,interannual,0.002871313358667153,7
JP-40,incidence_per_100k,seasonal_subannual,0.007351995844378433,32
JP-40,incidence_per_100k,semiannual,0.003252205843961631,5
JP-40,incidence_per_100k,subseasonal,0.01633878063157755,82
JP-40,incidence_per_100k,trend,0.7742019875777546,1
JP-40,nw_wind,annual,0.15715498416866236,4
JP-40,nw_wind,high_frequency,0.1451063589294557,166
JP-40,nw_wind,interannual,0.00497873881881788,5
JP-40,nw_wind,seasonal_subannual,0.03758175968613893,38
JP-40,nw_wind,semiannual,0.009600651632918705,8
JP-40,nw_wind,subseasonal,0.20672341768456298,178
JP-40,nw_wind,trend,0.04179558750476718,1
JP-40,rh,annual,0.002231090183643606,2
JP-40,rh,high_frequency,0.001950485089886775,152
JP-40,rh,interannual,0.0002158874873345403,6
JP-40,rh,seasonal_subannual,0.0017457894299025187,55
JP-40,rh,semiannual,0.0007527988339824424,10
JP-40,rh,subseasonal,0.0030892362973650596,173
JP-40,rh,trend,0.9840448179935933,2
JP-40,t2m,annual,0.1992854113783347,7
JP-40,t2m,high_frequency,0.0014167770430750604,78
JP-40,t2m,interannual,0.00037397580662709397,6
JP-40,t2m,seasonal_subannual,0.0032169596464575404,84
JP-40,t2m,semiannual,0.0020719633747205792,12
JP-40,t2m,subseasonal,0.006409702737787298,210
JP-40,t2m,trend,0.780966495456324,3
JP-40,t2m_std_anom,annual,0.05402379550530087,4
JP-40,t2m_std_anom,interannual,0.052266850528508636,10
JP-40,t2m_std_anom,seasonal_subannual,0.2877871670310351,101
JP-40,t2m_std_anom,semiannual,0.06657150665901591,17
JP-40,t2m_std_anom,subseasonal,0.43241494865123914,266
JP-40,t2m_std_anom,trend,0.02355011074646924,2
JP-40,tp,annual,0.040508405869856004,2
JP-40,tp,high_frequency,0.12538809906921197,159
JP-40,tp,interannual,0.0013808398400027369,2
JP-40,tp,seasonal_subannual,0.09955979082729158,62
JP-40,tp,semiannual,0.011643523789468728,7
JP-40,tp,subseasonal,0.16240963921393917,167
JP-40,tp,trend,0.20595112686809117,1
JP-40,w2c_event,high_frequency,0.3014440411864632,288
JP-40,w2c_event,seasonal_subannual,0.024839255121141518,24
JP-40,w2c_event,subseasonal,0.09418109828586048,87
JP-40,w2c_event,trend,0.00827607277998274,1
JP-40,w2c_transition_intensity,high_frequency,0.3066058793318504,295
JP-40,w2c_transition_intensity,interannual,0.000831003614459587,1
JP-40,w2c_transition_intensity,seasonal_subannual,0.027699622729206095,26
JP-40,w2c_transition_intensity,subseasonal,0.08363880896683734,77
JP-40,w2c_transition_intensity,trend,0.00817808065867264,1
JP-41,ah,annual,0.17797528204152852,6
JP-41,ah,high_frequency,0.0017640725211941935,76
JP-41,ah,interannual,0.00047091960518801524,5
JP-41,ah,seasonal_subannual,0.003481621668755617,65
JP-41,ah,semiannual,0.00836422755088866,13
JP-41,ah,subseasonal,0.00831122923202584,232
JP-41,ah,trend,0.7918931713876801,3
JP-41,c2w_event,annual,0.0032683781749909737,2
JP-41,c2w_event,high_frequency,0.31383120524256813,299
JP-41,c2w_event,interannual,0.002676270631521909,2
JP-41,c2w_event,seasonal_subannual,0.012855796987510602,14
JP-41,c2w_event,subseasonal,0.08419896302050484,82
JP-41,c2w_event,trend,0.006626867075027917,1
JP-41,c2w_transition_intensity,annual,0.0030156707055192774,2
JP-41,c2w_transition_intensity,high_frequency,0.31118251222029136,299
JP-41,c2w_transition_intensity,interannual,0.004315045889176851,4
JP-41,c2w_transition_intensity,seasonal_subannual,0.01754730726028475,20
JP-41,c2w_transition_intensity,subseasonal,0.0765300300314908,74
JP-41,c2w_transition_intensity,trend,0.006476724570241491,1
JP-41,cases,annual,0.031786915085524704,2
JP-41,cases,high_frequency,0.1366100317963034,266
JP-41,cases,interannual,0.002987995550809602,3
JP-41,cases,seasonal_subannual,0.017819647927645357,33
JP-41,cases,semiannual,0.0032837982011377836,2
JP-41,cases,subseasonal,0.04499323703600233,93
JP-41,cases,trend,0.4793209747122006,1
JP-41,incidence_per_100k,annual,0.03185988417277419,2
JP-41,incidence_per_100k,high_frequency,0.14195085833829824,277
JP-41,incidence_per_100k,interannual,0.004028534717389633,4
JP-41,incidence_per_100k,seasonal_subannual,0.015645217386225305,28
JP-41,incidence_per_100k,semiannual,0.003996617955698302,4
JP-41,incidence_per_100k,subseasonal,0.04040462158145045,84
JP-41,incidence_per_100k,trend,0.4796103131647416,1
JP-41,nw_wind,annual,0.1949809566195879,5
JP-41,nw_wind,high_frequency,0.1339864912635701,177
JP-41,nw_wind,interannual,0.0027413038847683654,3
JP-41,nw_wind,seasonal_subannual,0.0403835894876597,42
JP-41,nw_wind,semiannual,0.007269299964450538,6
JP-41,nw_wind,subseasonal,0.16744704972473146,166
JP-41,nw_wind,trend,0.11395606900920625,1
JP-41,rh,annual,0.004158200340306054,2
JP-41,rh,high_frequency,0.0020457516505044183,146
JP-41,rh,interannual,0.0001944671822094022,6
JP-41,rh,seasonal_subannual,0.001850604444504892,60
JP-41,rh,semiannual,0.000711191666347393,9
JP-41,rh,subseasonal,0.0035685271722495754,175
JP-41,rh,trend,0.9810414357141376,2
JP-41,t2m,annual,0.18051121230972905,8
JP-41,t2m,high_frequency,0.0012883415439757034,76
JP-41,t2m,interannual,0.00024554740976807726,4
JP-41,t2m,seasonal_subannual,0.002708225660108625,75
JP-41,t2m,semiannual,0.0017226024376482622,8
JP-41,t2m,subseasonal,0.006190692330240465,226
JP-41,t2m,trend,0.8018016723315881,3
JP-41,t2m_std_anom,annual,0.060708548531002486,5
JP-41,t2m_std_anom,interannual,0.05385121274095052,9
JP-41,t2m_std_anom,seasonal_subannual,0.30548366032713786,109
JP-41,t2m_std_anom,semiannual,0.04414734719933042,12
JP-41,t2m_std_anom,subseasonal,0.42893895477347305,263
JP-41,t2m_std_anom,trend,0.025504062606277505,2
JP-41,tp,annual,0.04194215334878086,2
JP-41,tp,high_frequency,0.12569019661024275,163
JP-41,tp,interannual,0.0005272105742716893,1
JP-41,tp,seasonal_subannual,0.10072906377862571,63
JP-41,tp,semiannual,0.015896462449648107,10
JP-41,tp,subseasonal,0.1586107025700123,159
JP-41,tp,trend,0.20392524423254862,2
JP-41,w2c_event,high_frequency,0.2857676941185137,271
JP-41,w2c_event,interannual,0.002167643467854713,2
JP-41,w2c_event,seasonal_subannual,0.026844911905486126,29
JP-41,w2c_event,subseasonal,0.09945218092070798,97
JP-41,w2c_event,trend,0.007985627257107133,1
JP-41,w2c_transition_intensity,annual,0.0008790636078024874,1
JP-41,w2c_transition_intensity,high_frequency,0.2826622572348998,270
JP-41,w2c_transition_intensity,interannual,0.0020914426265397903,2
JP-41,w2c_transition_intensity,seasonal_subannual,0.02635741557988462,28
JP-41,w2c_transition_intensity,subseasonal,0.10035313915494744,98
JP-41,w2c_transition_intensity,trend,0.007875678102827329,1
JP-42,ah,annual,0.17670749534439897,6
JP-42,ah,high_frequency,0.0016887990299763146,74
JP-42,ah,interannual,0.0005250231695029609,5
JP-42,ah,seasonal_subannual,0.0038808666195868802,70
JP-42,ah,semiannual,0.00807490673022599,11
JP-42,ah,subseasonal,0.008748146472926304,231
JP-42,ah,trend,0.7926766162720469,3
JP-42,c2w_event,annual,0.0040317010664420345,2
JP-42,c2w_event,high_frequency,0.31270308783905715,294
JP-42,c2w_event,interannual,0.004679517918303747,6
JP-42,c2w_event,seasonal_subannual,0.015129762536689031,16
JP-42,c2w_event,semiannual,0.0017160571239861506,2
JP-42,c2w_event,subseasonal,0.0836383703239531,79
JP-42,c2w_event,trend,0.00745073809985907,1
JP-42,c2w_transition_intensity,annual,0.00384073179730122,2
JP-42,c2w_transition_intensity,high_frequency,0.3064562355975655,284
JP-42,c2w_transition_intensity,interannual,0.00347799326306577,4
JP-42,c2w_transition_intensity,seasonal_subannual,0.009169700491886673,9
JP-42,c2w_transition_intensity,semiannual,0.0014712704958846504,2
JP-42,c2w_transition_intensity,subseasonal,0.09726839523026679,98
JP-42,c2w_transition_intensity,trend,0.007336549643523915,1
JP-42,cases,annual,0.044108726328719705,2
JP-42,cases,high_frequency,0.09889680918959956,291
JP-42,cases,interannual,0.0025333541474155553,2
JP-42,cases,seasonal_subannual,0.00964015288226716,25
JP-42,cases,semiannual,0.0024279017928030633,4
JP-42,cases,subseasonal,0.0245539823308579,75
JP-42,cases,trend,0.6211279435396999,1
JP-42,incidence_per_100k,annual,0.044404386998528535,2
JP-42,incidence_per_100k,high_frequency,0.09949168475349365,292
JP-42,incidence_per_100k,interannual,0.0025742603230878534,2
JP-42,incidence_per_100k,seasonal_subannual,0.010676594925006708,29
JP-42,incidence_per_100k,semiannual,0.0019414073723799075,2
JP-42,incidence_per_100k,subseasonal,0.023558590706829773,72
JP-42,incidence_per_100k,trend,0.6220475673897826,1
JP-42,nw_wind,annual,0.21564808780072398,4
JP-42,nw_wind,high_frequency,0.12800370165525554,181
JP-42,nw_wind,interannual,0.004311167005467225,5
JP-42,nw_wind,seasonal_subannual,0.04008839912181897,42
JP-42,nw_wind,semiannual,0.010520530993766262,5
JP-42,nw_wind,subseasonal,0.15657165585461377,162
JP-42,nw_wind,trend,0.13287755103191204,1
JP-42,rh,annual,0.010752561905162248,2
JP-42,rh,high_frequency,0.0016932073232751696,126
JP-42,rh,interannual,7.774640452504867e-05,3
JP-42,rh,seasonal_subannual,0.0017334364269103294,61
JP-42,rh,semiannual,0.0009583177728336185,12
JP-42,rh,subseasonal,0.0040279060378225,194
JP-42,rh,trend,0.9748967636050034,2
JP-42,t2m,annual,0.1464001120101356,6
JP-42,t2m,high_frequency,0.0010638032183175356,75
JP-42,t2m,interannual,0.0003162190843379585,6
JP-42,t2m,seasonal_subannual,0.0024752308730723676,85
JP-42,t2m,semiannual,0.002140758927219563,14
JP-42,t2m,subseasonal,0.0052507757201573,212
JP-42,t2m,trend,0.837655493432706,2
JP-42,t2m_std_anom,annual,0.08160372618740665,5
JP-42,t2m_std_anom,interannual,0.05402541905773169,7
JP-42,t2m_std_anom,seasonal_subannual,0.2745330287329285,101
JP-42,t2m_std_anom,semiannual,0.05479623977914516,16
JP-42,t2m_std_anom,subseasonal,0.4393977471830776,270
JP-42,t2m_std_anom,trend,0.017610779628247433,1
JP-42,tp,annual,0.038153738700688916,2
JP-42,tp,high_frequency,0.11617363672036547,150
JP-42,tp,interannual,0.0009289522311216399,1
JP-42,tp,seasonal_subannual,0.11632846051329909,73
JP-42,tp,semiannual,0.01206686306244746,6
JP-42,tp,subseasonal,0.161618308371363,167
JP-42,tp,trend,0.21178612675754446,1
JP-42,w2c_event,annual,0.003157877836639534,4
JP-42,w2c_event,high_frequency,0.2881319286357684,284
JP-42,w2c_event,seasonal_subannual,0.02987439388706918,27
JP-42,w2c_event,subseasonal,0.0889517600002468,84
JP-42,w2c_event,trend,0.008160165647691094,1
JP-42,w2c_transition_intensity,annual,0.003763579559014324,4
JP-42,w2c_transition_intensity,high_frequency,0.29171380465473734,286
JP-42,w2c_transition_intensity,seasonal_subannual,0.030096548636493695,29
JP-42,w2c_transition_intensity,subseasonal,0.08658589026688626,80
JP-42,w2c_transition_intensity,trend,0.008117469255747996,1
JP-43,ah,annual,0.17024595591830766,4
JP-43,ah,high_frequency,0.001999470680100546,86
JP-43,ah,interannual,0.0005992243003049092,7
JP-43,ah,seasonal_subannual,0.00399675519021656,80
JP-43,ah,semiannual,0.006824608864249684,7
JP-43,ah,subseasonal,0.008465408344535236,213
JP-43,ah,trend,0.7995856303713877,3
JP-43,c2w_event,annual,0.001041528085567197,1
JP-43,c2w_event,high_frequency,0.28925170027945835,279
JP-43,c2w_event,interannual,0.0017562948690265446,2
JP-43,c2w_event,seasonal_subannual,0.02567374887340326,28
JP-43,c2w_event,subseasonal,0.08975461694405117,89
JP-43,c2w_event,trend,0.007713685176491601,1
JP-43,c2w_transition_intensity,annual,0.001543739103466371,2
