prefecture_code,target_variable,predictor_variable,frequency_band,best_lag_days,best_correlation,best_absolute_correlation,zero_lag_correlation,absolute_correlation_gain_vs_zero,n_observations_at_best_lag,max_lag_searched,lag_interpretation
JP-37,incidence_per_100k,t2m_std_anom,subseasonal,9,0.057694657613362434,0.057694657613362434,-0.03596829164010288,0.021726365973259554,5469,30,predictor_leads_target
JP-37,incidence_per_100k,t2m,subseasonal,9,0.0516876080303204,0.0516876080303204,-0.04458149110022709,0.0071061169300933105,5469,30,predictor_leads_target
JP-37,incidence_per_100k,nw_wind,subseasonal,20,0.04742985867219413,0.04742985867219413,-0.0050564103499287265,0.0423734483222654,5458,30,predictor_leads_target
JP-37,incidence_per_100k,c2w_transition_intensity,subseasonal,21,0.04207493723655022,0.04207493723655022,0.0012097917930368612,0.04086514544351336,5457,30,predictor_leads_target
JP-37,incidence_per_100k,ah,subseasonal,0,-0.03837921423862532,0.03837921423862532,-0.03837921423862532,0.0,5478,30,predictor_leads_target
JP-37,incidence_per_100k,tp,trend,365,0.9657135669175589,0.9657135669175589,0.949854139776239,0.015859427141319937,5113,365,predictor_leads_target
JP-37,incidence_per_100k,c2w_transition_intensity,trend,222,0.876455776451813,0.876455776451813,0.7697705830045999,0.10668519344721317,5256,365,predictor_leads_target
JP-37,incidence_per_100k,rh,trend,351,0.8611220516754143,0.8611220516754143,0.8052105255847576,0.05591152609065675,5127,365,predictor_leads_target
JP-37,incidence_per_100k,w2c_transition_intensity,trend,365,0.7755542462222998,0.7755542462222998,0.7554163900597071,0.020137856162592782,5113,365,predictor_leads_target
JP-37,incidence_per_100k,c2w_event,trend,228,0.7731075615756844,0.7731075615756844,0.6075576464820672,0.16554991509361716,5250,365,predictor_leads_target
JP-37,incidence_per_100k,w2c_event,trend,365,0.7228919390674704,0.7228919390674704,0.7070009602660897,0.015890978801380684,5113,365,predictor_leads_target
JP-37,incidence_per_100k,nw_wind,trend,365,0.5549635595066231,0.5549635595066231,0.4012667530486909,0.1536968064579322,5113,365,predictor_leads_target
JP-37,incidence_per_100k,t2m,trend,365,-0.48976623005519054,0.48976623005519054,-0.23472025654787126,0.2550459735073193,5113,365,predictor_leads_target
JP-37,incidence_per_100k,t2m_std_anom,trend,0,-0.4794430207864394,0.4794430207864394,-0.4794430207864394,0.0,5478,365,predictor_leads_target
JP-37,incidence_per_100k,ah,trend,0,0.15128249758739093,0.15128249758739093,0.15128249758739093,0.0,5478,365,predictor_leads_target
JP-38,cases,t2m,annual,179,0.9958993918747937,0.9958993918747937,-0.9941420304413139,0.0017573614334798204,5299,180,predictor_leads_target
JP-38,cases,ah,annual,176,0.9949479682496736,0.9949479682496736,-0.9898153600501266,0.005132608199546973,5302,180,predictor_leads_target
JP-38,cases,nw_wind,annual,11,0.994113162917164,0.994113162917164,0.9754282157281643,0.018684947188999712,5467,180,predictor_leads_target
JP-38,cases,rh,annual,163,0.9850279452221734,0.9850279452221734,-0.9266817932428493,0.058346151979324135,5315,180,predictor_leads_target
JP-38,cases,tp,annual,10,-0.9544612199827617,0.9544612199827617,-0.9401193470002888,0.014341872982472914,5468,180,predictor_leads_target
JP-38,cases,c2w_transition_intensity,annual,172,-0.8700006727932961,0.8700006727932961,0.8360593926586658,0.03394128013463027,5306,180,predictor_leads_target
JP-38,cases,c2w_event,annual,173,-0.8669610327225364,0.8669610327225364,0.8363694696412335,0.030591563081302953,5305,180,predictor_leads_target
JP-38,cases,w2c_transition_intensity,annual,157,-0.6204660792950548,0.6204660792950548,0.5612493149334971,0.05921676436155776,5321,180,predictor_leads_target
JP-38,cases,w2c_event,annual,156,-0.6104049678782271,0.6104049678782271,0.5465187855224131,0.063886182355814,5322,180,predictor_leads_target
JP-38,cases,t2m_std_anom,annual,180,0.24460979406484104,0.24460979406484104,-0.2017119482409761,0.04289784582386494,5298,180,predictor_leads_target
JP-38,cases,tp,high_frequency,1,0.04011305333863708,0.04011305333863708,-0.004293704347031802,0.03581934899160528,5477,14,predictor_leads_target
JP-38,cases,rh,high_frequency,6,0.03962975436082142,0.03962975436082142,0.0019175511519475346,0.03771220320887388,5472,14,predictor_leads_target
JP-38,cases,ah,high_frequency,11,-0.03329368614772372,0.03329368614772372,-0.002838692253190988,0.03045499389453273,5467,14,predictor_leads_target
JP-38,cases,nw_wind,high_frequency,5,0.03289501253545715,0.03289501253545715,0.021753954198823568,0.011141058336633584,5473,14,predictor_leads_target
JP-38,cases,t2m,high_frequency,11,-0.025261495734882938,0.025261495734882938,-0.01907429977252054,0.006187195962362398,5467,14,predictor_leads_target
JP-38,cases,w2c_transition_intensity,high_frequency,7,0.023193721947660995,0.023193721947660995,0.0055598218396512,0.017633900108009797,5471,14,predictor_leads_target
JP-38,cases,w2c_event,high_frequency,7,0.02148870717213685,0.02148870717213685,0.007986728884183817,0.013501978287953032,5471,14,predictor_leads_target
JP-38,cases,c2w_transition_intensity,high_frequency,8,0.02047590566608241,0.02047590566608241,0.00021226696889680368,0.02026363869718561,5470,14,predictor_leads_target
JP-38,cases,c2w_event,high_frequency,14,0.018010877502280184,0.018010877502280184,-0.002031810659893271,0.015979066842386914,5464,14,predictor_leads_target
JP-38,cases,c2w_transition_intensity,interannual,0,0.5695144975471652,0.5695144975471652,0.5695144975471652,0.0,5478,365,predictor_leads_target
JP-38,cases,c2w_event,interannual,276,-0.5498116524398755,0.5498116524398755,0.5410799832904174,0.00873166914945811,5202,365,predictor_leads_target
JP-38,cases,rh,interannual,247,-0.40576371247729975,0.40576371247729975,0.14504140116645403,0.2607223113108457,5231,365,predictor_leads_target
JP-38,cases,ah,interannual,176,-0.37193138275794435,0.37193138275794435,-0.15207582720309099,0.21985555555485337,5302,365,predictor_leads_target
JP-38,cases,t2m_std_anom,interannual,163,-0.34716161936804363,0.34716161936804363,-0.034869035768323065,0.31229258359972056,5315,365,predictor_leads_target
JP-38,cases,t2m,interannual,365,0.3307563364838002,0.3307563364838002,-0.2967440974340963,0.03401223904970391,5113,365,predictor_leads_target
JP-38,cases,nw_wind,interannual,289,0.1770637313996942,0.1770637313996942,-0.13382946488735692,0.04323426651233728,5189,365,predictor_leads_target
JP-38,cases,tp,interannual,215,-0.09263385464528394,0.09263385464528394,0.0893016999172551,0.0033321547280288355,5263,365,predictor_leads_target
JP-38,cases,ah,seasonal_subannual,40,0.2645922123841672,0.2645922123841672,-0.09715512331171311,0.16743708907245408,5438,60,predictor_leads_target
JP-38,cases,rh,seasonal_subannual,2,-0.2304285244452615,0.2304285244452615,-0.22743660185895626,0.0029919225863052346,5476,60,predictor_leads_target
JP-38,cases,w2c_transition_intensity,seasonal_subannual,44,0.20748746954194416,0.20748746954194416,-0.02548257105500739,0.18200489848693677,5434,60,predictor_leads_target
JP-38,cases,w2c_event,seasonal_subannual,15,-0.19486008782806843,0.19486008782806843,-0.023866916726389513,0.17099317110167891,5463,60,predictor_leads_target
JP-38,cases,tp,seasonal_subannual,1,-0.1689197786831538,0.1689197786831538,-0.16860538853385143,0.00031439014930237374,5477,60,predictor_leads_target
JP-38,cases,t2m,seasonal_subannual,29,0.13593578377888135,0.13593578377888135,-0.029192266895944098,0.10674351688293726,5449,60,predictor_leads_target
JP-38,cases,nw_wind,seasonal_subannual,7,0.08316167356146244,0.08316167356146244,0.06547985611190865,0.017681817449553786,5471,60,predictor_leads_target
JP-38,cases,c2w_transition_intensity,seasonal_subannual,35,-0.0640544850639077,0.0640544850639077,0.05518753099992506,0.008866954063982649,5443,60,predictor_leads_target
JP-38,cases,t2m_std_anom,seasonal_subannual,59,0.06395966388265349,0.06395966388265349,0.02296269518209784,0.04099696870055565,5419,60,predictor_leads_target
JP-38,cases,c2w_event,seasonal_subannual,33,-0.04557641169306829,0.04557641169306829,0.036541591038337574,0.009034820654730713,5445,60,predictor_leads_target
JP-38,cases,nw_wind,semiannual,3,0.8407045453377122,0.8407045453377122,0.8358782044846016,0.004826340853110622,5475,90,predictor_leads_target
JP-38,cases,ah,semiannual,67,-0.8234223875897493,0.8234223875897493,0.5281692752956288,0.29525311229412043,5411,90,predictor_leads_target
JP-38,cases,t2m,semiannual,26,-0.7544437873171876,0.7544437873171876,-0.46402182442769047,0.2904219628894972,5452,90,predictor_leads_target
JP-38,cases,rh,semiannual,90,-0.6557200014319106,0.6557200014319106,0.6386451390670451,0.01707486236486544,5388,90,predictor_leads_target
JP-38,cases,tp,semiannual,0,0.1830689803514224,0.1830689803514224,0.1830689803514224,0.0,5478,90,predictor_leads_target
JP-38,cases,t2m_std_anom,semiannual,88,0.09644901008638748,0.09644901008638748,-0.06139141897287878,0.0350575911135087,5390,90,predictor_leads_target
JP-38,cases,tp,subseasonal,20,0.0933155933675541,0.0933155933675541,-0.02236985453644537,0.07094573883110873,5458,30,predictor_leads_target
JP-38,cases,nw_wind,subseasonal,1,0.08154157361400655,0.08154157361400655,0.06162694125311741,0.01991463236088914,5477,30,predictor_leads_target
JP-38,cases,w2c_event,subseasonal,8,0.07980008533394022,0.07980008533394022,-0.001709175950961768,0.07809090938297844,5470,30,predictor_leads_target
JP-38,cases,w2c_transition_intensity,subseasonal,8,0.0711262819326105,0.0711262819326105,-0.006997436083998104,0.06412884584861239,5470,30,predictor_leads_target
JP-38,cases,rh,subseasonal,0,-0.05802297038573999,0.05802297038573999,-0.05802297038573999,0.0,5478,30,predictor_leads_target
JP-38,cases,t2m,subseasonal,1,-0.0561895651395676,0.0561895651395676,-0.0529468954119278,0.003242669727639799,5477,30,predictor_leads_target
JP-38,cases,t2m_std_anom,subseasonal,30,-0.055810903055998354,0.055810903055998354,-0.037549548430128775,0.01826135462586958,5448,30,predictor_leads_target
JP-38,cases,ah,subseasonal,0,-0.05218640361151108,0.05218640361151108,-0.05218640361151108,0.0,5478,30,predictor_leads_target
JP-38,cases,c2w_transition_intensity,subseasonal,1,-0.05026494287641783,0.05026494287641783,-0.03270645691176742,0.017558485964650407,5477,30,predictor_leads_target
JP-38,cases,c2w_event,subseasonal,1,-0.04983851433600201,0.04983851433600201,-0.03491855638817402,0.014919957947827994,5477,30,predictor_leads_target
JP-38,cases,tp,trend,253,0.977245475557297,0.977245475557297,0.9718707409831453,0.005374734574151718,5225,365,predictor_leads_target
JP-38,cases,rh,trend,230,0.9405207278917823,0.9405207278917823,0.9279163535521178,0.012604374339664548,5248,365,predictor_leads_target
JP-38,cases,nw_wind,trend,305,-0.8355668913453735,0.8355668913453735,-0.8030819474259416,0.03248494391943191,5173,365,predictor_leads_target
JP-38,cases,c2w_transition_intensity,trend,79,-0.6641542791348541,0.6641542791348541,-0.6585813514921455,0.005572927642708669,5399,365,predictor_leads_target
JP-38,cases,w2c_transition_intensity,trend,0,-0.6142801039081707,0.6142801039081707,-0.6142801039081707,0.0,5478,365,predictor_leads_target
JP-38,cases,c2w_event,trend,239,-0.6007136991226255,0.6007136991226255,-0.5728111929651953,0.027902506157430174,5239,365,predictor_leads_target
JP-38,cases,t2m_std_anom,trend,0,-0.41925134652310303,0.41925134652310303,-0.41925134652310303,0.0,5478,365,predictor_leads_target
JP-38,cases,ah,trend,0,0.3442811728810629,0.3442811728810629,0.3442811728810629,0.0,5478,365,predictor_leads_target
JP-38,cases,w2c_event,trend,0,-0.23076191410361568,0.23076191410361568,-0.23076191410361568,0.0,5478,365,predictor_leads_target
JP-38,cases,t2m,trend,365,-0.2201618966762993,0.2201618966762993,0.10910378878090228,0.11105810789539701,5113,365,predictor_leads_target
JP-38,incidence_per_100k,t2m,annual,179,0.9943172373605779,0.9943172373605779,-0.9925374441192767,0.0017797932413011752,5299,180,predictor_leads_target
JP-38,incidence_per_100k,ah,annual,177,0.9933447422680125,0.9933447422680125,-0.9884190279198507,0.004925714348161803,5301,180,predictor_leads_target
JP-38,incidence_per_100k,nw_wind,annual,12,0.9917641991400501,0.9917641991400501,0.972411183322082,0.01935301581796811,5466,180,predictor_leads_target
JP-38,incidence_per_100k,rh,annual,163,0.983467126630034,0.983467126630034,-0.9256711438399918,0.057795982790042166,5315,180,predictor_leads_target
JP-38,incidence_per_100k,tp,annual,10,-0.9534041511655309,0.9534041511655309,-0.9394249004885618,0.013979250676969146,5468,180,predictor_leads_target
JP-38,incidence_per_100k,c2w_transition_intensity,annual,172,-0.8612166096551497,0.8612166096551497,0.8264369256851187,0.03477968397003095,5306,180,predictor_leads_target
JP-38,incidence_per_100k,c2w_event,annual,173,-0.8571475627379919,0.8571475627379919,0.825971272168444,0.03117629056954785,5305,180,predictor_leads_target
JP-38,incidence_per_100k,w2c_transition_intensity,annual,158,-0.6116595915168942,0.6116595915168942,0.559875760597391,0.051783830919503226,5320,180,predictor_leads_target
JP-38,incidence_per_100k,w2c_event,annual,158,-0.6023163526482928,0.6023163526482928,0.546320762452907,0.0559955901953858,5320,180,predictor_leads_target
JP-38,incidence_per_100k,t2m_std_anom,annual,180,0.24033235249200324,0.24033235249200324,-0.19703494778727346,0.043297404704729786,5298,180,predictor_leads_target
JP-38,incidence_per_100k,rh,high_frequency,6,0.040995948195482024,0.040995948195482024,0.0018499854794469094,0.03914596271603511,5472,14,predictor_leads_target
JP-38,incidence_per_100k,tp,high_frequency,1,0.04016565691179002,0.04016565691179002,-0.007286378266474737,0.032879278645315285,5477,14,predictor_leads_target
JP-38,incidence_per_100k,nw_wind,high_frequency,5,0.03434610101866977,0.03434610101866977,0.021449616413126052,0.012896484605543719,5473,14,predictor_leads_target
JP-38,incidence_per_100k,t2m,high_frequency,9,0.03158383280801838,0.03158383280801838,-0.015523698190681133,0.016060134617337248,5469,14,predictor_leads_target
JP-38,incidence_per_100k,ah,high_frequency,11,-0.02937196363002504,0.02937196363002504,-0.005241351143492509,0.024130612486532532,5467,14,predictor_leads_target
JP-38,incidence_per_100k,c2w_transition_intensity,high_frequency,8,0.021927435615667974,0.021927435615667974,0.0054726837128255025,0.01645475190284247,5470,14,predictor_leads_target
JP-38,incidence_per_100k,w2c_transition_intensity,high_frequency,7,0.02180660309568846,0.02180660309568846,0.0051509155543502305,0.01665568754133823,5471,14,predictor_leads_target
JP-38,incidence_per_100k,w2c_event,high_frequency,7,0.020743674487856818,0.020743674487856818,0.0072425279514627535,0.013501146536394063,5471,14,predictor_leads_target
JP-38,incidence_per_100k,c2w_event,high_frequency,8,0.016103807081639,0.016103807081639,0.002234079562285236,0.013869727519353763,5470,14,predictor_leads_target
JP-38,incidence_per_100k,c2w_transition_intensity,interannual,278,-0.4662695781705266,0.4662695781705266,0.4626670709490693,0.0036025072214573295,5200,365,predictor_leads_target
JP-38,incidence_per_100k,c2w_event,interannual,276,-0.45005771597309074,0.45005771597309074,0.4285642205329457,0.02149349544014506,5202,365,predictor_leads_target
JP-38,incidence_per_100k,t2m,interannual,365,0.4118022493901855,0.4118022493901855,-0.374852694285907,0.0369495551042785,5113,365,predictor_leads_target
JP-38,incidence_per_100k,rh,interannual,241,-0.3656241118069458,0.3656241118069458,0.0845635192516511,0.2810605925552947,5237,365,predictor_leads_target
JP-38,incidence_per_100k,ah,interannual,84,-0.3221269571032121,0.3221269571032121,-0.29020378334137553,0.031923173761836565,5394,365,predictor_leads_target
JP-38,incidence_per_100k,t2m_std_anom,interannual,119,-0.27987667618428963,0.27987667618428963,-0.07731436437879366,0.20256231180549597,5359,365,predictor_leads_target
JP-38,incidence_per_100k,nw_wind,interannual,302,0.14717197453633912,0.14717197453633912,-0.12699424951477611,0.02017772502156301,5176,365,predictor_leads_target
JP-38,incidence_per_100k,tp,interannual,201,-0.06963931669203413,0.06963931669203413,0.06052537015511245,0.009113946536921678,5277,365,predictor_leads_target
JP-38,incidence_per_100k,ah,seasonal_subannual,42,0.25432837642045897,0.25432837642045897,-0.099341872362486,0.15498650405797298,5436,60,predictor_leads_target
JP-38,incidence_per_100k,rh,seasonal_subannual,1,-0.219537576869635,0.219537576869635,-0.21827049588437417,0.0012670809852608211,5477,60,predictor_leads_target
JP-38,incidence_per_100k,w2c_transition_intensity,seasonal_subannual,44,0.20242721712210252,0.20242721712210252,-0.021965593702820578,0.18046162341928193,5434,60,predictor_leads_target
JP-38,incidence_per_100k,w2c_event,seasonal_subannual,15,-0.18920452500845544,0.18920452500845544,-0.026507600087078854,0.16269692492137658,5463,60,predictor_leads_target
JP-38,incidence_per_100k,tp,seasonal_subannual,0,-0.15697535334652207,0.15697535334652207,-0.15697535334652207,0.0,5478,60,predictor_leads_target
JP-38,incidence_per_100k,t2m,seasonal_subannual,30,0.1233755813596811,0.1233755813596811,-0.045952633451399806,0.0774229479082813,5448,60,predictor_leads_target
JP-38,incidence_per_100k,nw_wind,seasonal_subannual,7,0.09122615102919786,0.09122615102919786,0.07120797412470205,0.02001817690449581,5471,60,predictor_leads_target
JP-38,incidence_per_100k,t2m_std_anom,seasonal_subannual,59,0.07781297089187597,0.07781297089187597,0.014661505109868245,0.06315146578200773,5419,60,predictor_leads_target
JP-38,incidence_per_100k,c2w_transition_intensity,seasonal_subannual,35,-0.06581910228046482,0.06581910228046482,0.0524448624666963,0.013374239813768521,5443,60,predictor_leads_target
JP-38,incidence_per_100k,c2w_event,seasonal_subannual,33,-0.04994771046201499,0.04994771046201499,0.036755572268377834,0.013192138193637154,5445,60,predictor_leads_target
JP-38,incidence_per_100k,nw_wind,semiannual,3,0.8552229040151681,0.8552229040151681,0.8495413822643119,0.005681521750856233,5475,90,predictor_leads_target
JP-38,incidence_per_100k,ah,semiannual,67,-0.8431300563527845,0.8431300563527845,0.5445285826331601,0.2986014737196244,5411,90,predictor_leads_target
JP-38,incidence_per_100k,t2m,semiannual,27,-0.7688012157875442,0.7688012157875442,-0.4593273718928806,0.30947384389466365,5451,90,predictor_leads_target
JP-38,incidence_per_100k,rh,semiannual,90,-0.6871047591577714,0.6871047591577714,0.6554490394335885,0.03165571972418291,5388,90,predictor_leads_target
JP-38,incidence_per_100k,tp,semiannual,0,0.19853573444281328,0.19853573444281328,0.19853573444281328,0.0,5478,90,predictor_leads_target
JP-38,incidence_per_100k,t2m_std_anom,semiannual,87,0.06320750001901049,0.06320750001901049,-0.04084945356201452,0.02235804645699597,5391,90,predictor_leads_target
JP-38,incidence_per_100k,tp,subseasonal,20,0.09359086455671232,0.09359086455671232,-0.020814148598300906,0.07277671595841143,5458,30,predictor_leads_target
JP-38,incidence_per_100k,nw_wind,subseasonal,1,0.08322257035820232,0.08322257035820232,0.06297689386755842,0.020245676490643905,5477,30,predictor_leads_target
JP-38,incidence_per_100k,w2c_event,subseasonal,8,0.07786456056835668,0.07786456056835668,0.007967530404015329,0.06989703016434134,5470,30,predictor_leads_target
JP-38,incidence_per_100k,w2c_transition_intensity,subseasonal,8,0.0683406240124295,0.0683406240124295,0.0041208046048990706,0.06421981940753044,5470,30,predictor_leads_target
JP-38,incidence_per_100k,rh,subseasonal,0,-0.0605303693359695,0.0605303693359695,-0.0605303693359695,0.0,5478,30,predictor_leads_target
JP-38,incidence_per_100k,t2m,subseasonal,1,-0.05753614916999912,0.05753614916999912,-0.052712123048552016,0.0048240261214471045,5477,30,predictor_leads_target
JP-38,incidence_per_100k,ah,subseasonal,0,-0.05675196028240438,0.05675196028240438,-0.05675196028240438,0.0,5478,30,predictor_leads_target
JP-38,incidence_per_100k,c2w_transition_intensity,subseasonal,1,-0.056134674347474,0.056134674347474,-0.040928676597127615,0.015205997750346388,5477,30,predictor_leads_target
JP-38,incidence_per_100k,c2w_event,subseasonal,1,-0.05605989026207678,0.05605989026207678,-0.041879301700932445,0.014180588561144333,5477,30,predictor_leads_target
JP-38,incidence_per_100k,t2m_std_anom,subseasonal,2,-0.05076484983678056,0.05076484983678056,-0.03401863731029321,0.01674621252648735,5476,30,predictor_leads_target
JP-38,incidence_per_100k,tp,trend,240,0.9889584456628145,0.9889584456628145,0.9856423735621159,0.0033160721006986194,5238,365,predictor_leads_target
JP-38,incidence_per_100k,rh,trend,210,0.9639283259892846,0.9639283259892846,0.9552036763258007,0.008724649663483852,5268,365,predictor_leads_target
JP-38,incidence_per_100k,nw_wind,trend,299,-0.8564722602300446,0.8564722602300446,-0.8296914093448101,0.02678085088523452,5179,365,predictor_leads_target
JP-38,incidence_per_100k,c2w_transition_intensity,trend,88,-0.7176231084293854,0.7176231084293854,-0.7106461351696018,0.0069769732597835254,5390,365,predictor_leads_target
JP-38,incidence_per_100k,w2c_transition_intensity,trend,0,-0.6776483302865923,0.6776483302865923,-0.6776483302865923,0.0,5478,365,predictor_leads_target
JP-38,incidence_per_100k,c2w_event,trend,236,-0.6531663038525395,0.6531663038525395,-0.6211332161842629,0.032033087668276616,5242,365,predictor_leads_target
JP-38,incidence_per_100k,t2m_std_anom,trend,0,-0.4260372972542308,0.4260372972542308,-0.4260372972542308,0.0,5478,365,predictor_leads_target
JP-38,incidence_per_100k,ah,trend,0,0.4102971473318952,0.4102971473318952,0.4102971473318952,0.0,5478,365,predictor_leads_target
JP-38,incidence_per_100k,w2c_event,trend,0,-0.30967691112126655,0.30967691112126655,-0.30967691112126655,0.0,5478,365,predictor_leads_target
JP-38,incidence_per_100k,t2m,trend,0,0.17620111402320598,0.17620111402320598,0.17620111402320598,0.0,5478,365,predictor_leads_target
JP-39,cases,t2m,annual,179,0.9884781652890968,0.9884781652890968,-0.9879126946511038,0.0005654706379930596,5299,180,predictor_leads_target
JP-39,cases,ah,annual,177,0.9882622496121585,0.9882622496121585,-0.9859826960252177,0.0022795535869407635,5301,180,predictor_leads_target
JP-39,cases,nw_wind,annual,10,0.9870709933562222,0.9870709933562222,0.9715490651112713,0.015521928244950911,5468,180,predictor_leads_target
JP-39,cases,rh,annual,175,0.9856021967980351,0.9856021967980351,-0.979462459233917,0.0061397375641181196,5303,180,predictor_leads_target
JP-39,cases,tp,annual,10,-0.9691698730417516,0.9691698730417516,-0.9535498547988878,0.015620018242863853,5468,180,predictor_leads_target
JP-39,cases,c2w_transition_intensity,annual,176,-0.9109997160713637,0.9109997160713637,0.8914560568742769,0.019543659197086782,5302,180,predictor_leads_target
JP-39,cases,c2w_event,annual,177,-0.8720036288845279,0.8720036288845279,0.8614393677702941,0.010564261114233808,5301,180,predictor_leads_target
JP-39,cases,w2c_transition_intensity,annual,167,-0.597674744734081,0.597674744734081,0.5758054668447139,0.0218692778893671,5311,180,predictor_leads_target
JP-39,cases,w2c_event,annual,166,-0.3828787127340686,0.3828787127340686,0.3754778196246657,0.007400893109402895,5312,180,predictor_leads_target
JP-39,cases,t2m_std_anom,annual,180,0.1821190924484419,0.1821190924484419,-0.06717991793634387,0.11493917451209804,5298,180,predictor_leads_target
JP-39,cases,c2w_transition_intensity,high_frequency,11,-0.04515761064388413,0.04515761064388413,-0.03750237378914629,0.007655236854737839,5467,14,predictor_leads_target
JP-39,cases,tp,high_frequency,6,-0.039895868153450795,0.039895868153450795,0.008087063353963343,0.03180880479948745,5472,14,predictor_leads_target
JP-39,cases,c2w_event,high_frequency,0,-0.03924257250391646,0.03924257250391646,-0.03924257250391646,0.0,5478,14,predictor_leads_target
JP-39,cases,nw_wind,high_frequency,7,0.03299796879997073,0.03299796879997073,0.00894712308388797,0.02405084571608276,5471,14,predictor_leads_target
JP-39,cases,w2c_transition_intensity,high_frequency,5,0.030959005578164115,0.030959005578164115,0.019681522966601545,0.01127748261156257,5473,14,predictor_leads_target
JP-39,cases,w2c_event,high_frequency,5,0.028492356152627997,0.028492356152627997,0.024115493859484735,0.004376862293143262,5473,14,predictor_leads_target
JP-39,cases,ah,high_frequency,6,-0.025391486187433827,0.025391486187433827,-0.02001110918580784,0.005380377001625986,5472,14,predictor_leads_target
JP-39,cases,rh,high_frequency,14,-0.02537667840452084,0.02537667840452084,-0.0051546272001374484,0.02022205120438339,5464,14,predictor_leads_target
JP-39,cases,t2m,high_frequency,1,-0.0129780591572737,0.0129780591572737,-0.007569737676197296,0.005408321481076403,5477,14,predictor_leads_target
JP-39,cases,nw_wind,interannual,334,-0.5186694165428423,0.5186694165428423,0.3973588696501731,0.12131054689266918,5144,365,predictor_leads_target
JP-39,cases,t2m,interannual,176,0.34308899857645947,0.34308899857645947,0.15617044097516453,0.18691855760129494,5302,365,predictor_leads_target
JP-39,cases,ah,interannual,365,0.30134414282533334,0.30134414282533334,0.13609352319164963,0.1652506196336837,5113,365,predictor_leads_target
JP-39,cases,t2m_std_anom,interannual,365,0.24050271070976084,0.24050271070976084,0.18093446890127016,0.059568241808490685,5113,365,predictor_leads_target
JP-39,cases,rh,interannual,360,0.22892524599117167,0.22892524599117167,-0.16640464445853062,0.06252060153264105,5118,365,predictor_leads_target
JP-39,cases,c2w_event,interannual,365,0.14168834459141982,0.14168834459141982,-0.10300799539563646,0.038680349195783365,5113,365,predictor_leads_target
JP-39,cases,c2w_transition_intensity,interannual,360,0.1282254009472533,0.1282254009472533,-0.07564365666692882,0.05258174428032447,5118,365,predictor_leads_target
JP-39,cases,tp,interannual,362,0.03760699797294227,0.03760699797294227,-0.026570216547917237,0.011036781425025035,5116,365,predictor_leads_target
JP-39,cases,ah,seasonal_subannual,48,0.3102155359588313,0.3102155359588313,-0.15590826967370533,0.15430726628512595,5430,60,predictor_leads_target
JP-39,cases,t2m,seasonal_subannual,52,0.2809928536622361,0.2809928536622361,-0.1643205753046142,0.1166722783576219,5426,60,predictor_leads_target
JP-39,cases,rh,seasonal_subannual,60,0.16116804202183554,0.16116804202183554,-0.12699898440237395,0.034169057619461596,5418,60,predictor_leads_target
JP-39,cases,nw_wind,seasonal_subannual,16,0.1450078027394403,0.1450078027394403,0.06011686851456549,0.08489093422487481,5462,60,predictor_leads_target
JP-39,cases,tp,seasonal_subannual,29,-0.11952644129189798,0.11952644129189798,-0.06507083076953928,0.0544556105223587,5449,60,predictor_leads_target
JP-39,cases,t2m_std_anom,seasonal_subannual,51,0.1086412994569297,0.1086412994569297,-0.030450339999573348,0.07819095945735635,5427,60,predictor_leads_target
JP-39,cases,c2w_transition_intensity,seasonal_subannual,0,0.04959062635721229,0.04959062635721229,0.04959062635721229,0.0,5478,60,predictor_leads_target
JP-39,cases,c2w_event,seasonal_subannual,2,0.043839805241443104,0.043839805241443104,0.04082840976675677,0.003011395474686332,5476,60,predictor_leads_target
JP-39,cases,w2c_transition_intensity,seasonal_subannual,44,-0.021601931639100604,0.021601931639100604,0.001254821401807194,0.02034711023729341,5434,60,predictor_leads_target
JP-39,cases,w2c_event,seasonal_subannual,52,-0.018908436504961885,0.018908436504961885,0.003552684315298076,0.01535575218966381,5426,60,predictor_leads_target
JP-39,cases,ah,semiannual,68,-0.9470608365529345,0.9470608365529345,0.6537829196153404,0.2932779169375941,5410,90,predictor_leads_target
JP-39,cases,t2m,semiannual,28,-0.9321378735857508,0.9321378735857508,-0.5322396922086187,0.3998981813771322,5450,90,predictor_leads_target
JP-39,cases,nw_wind,semiannual,12,0.9131574724306265,0.9131574724306265,0.8359913932144641,0.07716607921616236,5466,90,predictor_leads_target
JP-39,cases,rh,semiannual,4,0.8869294782849805,0.8869294782849805,0.8801531325198326,0.006776345765147851,5474,90,predictor_leads_target
JP-39,cases,t2m_std_anom,semiannual,22,-0.11204992155123616,0.11204992155123616,-0.08281735806859788,0.02923256348263828,5456,90,predictor_leads_target
JP-39,cases,tp,semiannual,0,0.048369885603477346,0.048369885603477346,0.048369885603477346,0.0,5478,90,predictor_leads_target
JP-39,cases,c2w_transition_intensity,subseasonal,11,-0.05375707549015709,0.05375707549015709,0.015349714480678685,0.038407361009478405,5467,30,predictor_leads_target
JP-39,cases,c2w_event,subseasonal,11,-0.053348796700950156,0.053348796700950156,0.017578684340359627,0.03577011236059053,5467,30,predictor_leads_target
JP-39,cases,nw_wind,subseasonal,17,0.04140071230093869,0.04140071230093869,-0.015685953389583722,0.025714758911354968,5461,30,predictor_leads_target
